Weapon Hash,Weapon Name,Weapon Name With Season,Weapon Type,Weapon Slot,Weapon Tier,Weapon Element,Weapon Current Version,Weapon Power Cap,Is Sunset,Weapon Season,Weapon Archetype,Weapon Slot 1 Type,Weapon Slot 2 Type,Weapon Slot 3 Type,Weapon Slot 4 Type,Accuracy,Aim Assistance,Airborne Effectiveness,Ammo Capacity,Blast Radius,Charge Rate,Charge Time,Draw Time,Guard Efficiency,Guard Endurance,Guard Resistance,Handling,Impact,Inventory Size,Magazine,Weapon Range,Recoil Direction,Reload Speed,Rounds Per Minute,Shield Duration,Stability,Swing Speed,Velocity,Zoom,Slot 1 Perk 0,Slot 1 Perk 1,Slot 1 Perk 2,Slot 1 Perk 3,Slot 1 Perk 4,Slot 1 Perk 5,Slot 1 Perk 6,Slot 1 Perk 7,Slot 1 Perk 8,Slot 1 Perk 9,Slot 1 Perk 10,Slot 1 Perk 11,Slot 1 Perk 12,Slot 2 Perk 0,Slot 2 Perk 1,Slot 2 Perk 2,Slot 2 Perk 3,Slot 2 Perk 4,Slot 2 Perk 5,Slot 2 Perk 6,Slot 2 Perk 7,Slot 2 Perk 8,Slot 2 Perk 9,Slot 2 Perk 10,Slot 2 Perk 11,Slot 2 Perk 12,Slot 3 Perk 0,Slot 3 Perk 1,Slot 3 Perk 2,Slot 3 Perk 3,Slot 3 Perk 4,Slot 3 Perk 5,Slot 3 Perk 6,Slot 3 Perk 7,Slot 3 Perk 8,Slot 3 Perk 9,Slot 3 Perk 10,Slot 3 Perk 11,Slot 3 Perk 12,Slot 4 Perk 0,Slot 4 Perk 1,Slot 4 Perk 2,Slot 4 Perk 3,Slot 4 Perk 4,Slot 4 Perk 5,Slot 4 Perk 6,Slot 4 Perk 7,Slot 4 Perk 8,Slot 4 Perk 9,Slot 4 Perk 10,Slot 4 Perk 11,Slot 4 Perk 12
1281822858,Furina-2mg,Furina-2mg (S01),Submachine Gun,Energy,Rare,Solar,0,999999,No,1,Lightweight Frame,Barrels,Magazines,Frames,,,43.0,,,,,,,,,,62.0,15.0,63.0,36.0,17.0,87.0,23.0,900.0,,34.0,,,13.0,Fluted Barrel,Smallbore,,,,,,,,,,,,Tactical Mag,,,,,,,,,,,,,Snapshot Sights,,,,,,,,,,,,,,,,,,,,,,,,,
1281822859,Harmony-21,Harmony-21 (S01),Submachine Gun,Energy,Rare,Void,0,999999,No,1,Adaptive Frame,Scopes,Magazines,Frames,,,44.0,,,,,,,,,,45.0,20.0,38.0,32.0,33.0,90.0,46.0,900.0,,32.0,,,13.0,SLO-21 Post,SPO-57 Front,,,,,,,,,,,,Appended Mag,,,,,,,,,,,,,Grave Robber,,,,,,,,,,,,,,,,,,,,,,,,,
1286686760,Gahlran's Right Hand,Gahlran's Right Hand (S07),Auto Rifle,Kinetic,Legendary,Kinetic,0,1060,Yes,7,High-Impact Frame,Barrels,Magazines,Frames,Frames,,56.0,10.0,,,,,,,,,39.0,33.0,51.0,32.0,81.0,85.0,32.0,360.0,,17.0,,,16.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Extended Mag,Alloy Magazine,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Light Mag,,,,,,,,Zen Moment,Eye of the Storm,Tap the Trigger,Under Pressure,Dynamic Sway Reduction,Outlaw,,,,,,,,Underdog,Rangefinder,Multikill Clip,High-Impact Reserves,Ambitious Assassin,Demolitionist,,,,,,,
1289000550,PLUG ONE.1,PLUG ONE.1 (S14),Fusion Rifle,Energy,Legendary,Arc,1,999999,No,14,Precision Frame,Barrels,Batteries,Frames,Frames,,66.0,8.0,,,,780.0,,,,,36.0,80.0,40.0,6.0,58.0,75.0,31.0,,,49.0,,,17.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accelerated Coils,Enhanced Battery,Ionized Battery,Liquid Coils,Particle Repeater,Projection Fuse,,,,,,,,Heating Up,Under Pressure,Killing Wind,Feeding Frenzy,Compulsive Reloader,Adaptive Munitions,,,,,,,,Cornered,Adrenaline Junkie,Kickstart,Reservoir Burst,Successful Warm-Up,Turnabout,,,,,,,
1289324202,Pyroclastic Flow,Pyroclastic Flow (S09),Rocket Launcher,Power,Legendary,Solar,0,1260,Yes,9,Precision Frame,Tubes,Magazines,Frames,Frames,,59.0,3.0,,30.0,,,,,,,41.0,,42.0,1.0,,63.0,24.0,15.0,,44.0,,57.0,20.0,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Quick Launch,Smart Drift Control,,,,,,,Alloy Casing,Black Powder,High-Velocity Rounds,Implosion Rounds,Impact Casing,,,,,,,,,Ambitious Assassin,Underdog,Quickdraw,Genesis,,,,,,,,,,Cluster Bomb,Auto-Loading Holster,Moving Target,Shield Disorient,,,,,,,,,
1289796511,Iterative Loop,Iterative Loop (S20),Fusion Rifle,Energy,Legendary,Arc,0,999999,No,20,Rapid-Fire Frame,Barrels,Batteries,Frames,Frames,,34.0,8.0,,,,500.0,,,,,52.0,55.0,50.0,7.0,23.0,47.0,44.0,,,30.0,,,15.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accelerated Coils,Enhanced Battery,Ionized Battery,Liquid Coils,Particle Repeater,Projection Fuse,,,,,,,,Killing Wind,Well-Rounded,Grave Robber,Slickdraw,Lead from Gold,Compulsive Reloader,Under Pressure,,,,,,,Pugilist,Adagio,Elemental Capacitor,Adrenaline Junkie,Demolitionist,Kickstart,Voltshot,,,,,,
1289997971,Breachlight,Breachlight (S09),Sidearm,Kinetic,Legendary,Kinetic,0,1260,Yes,9,Aggressive Burst,Barrels,Magazines,Frames,Frames,,82.0,12.0,,,,,,,,,35.0,56.0,27.0,25.0,48.0,82.0,23.0,325.0,,37.0,,,12.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Underdog,Demolitionist,Outlaw,Under Pressure,Threat Detector,Hip-Fire Grip,,,,,,,,Elemental Capacitor,Rampage,Vorpal Weapon,Quickdraw,Osmosis,Multikill Clip,,,,,,,
1291586825,Eystein-D,Eystein-D (S01),Pulse Rifle,Kinetic,Legendary,Kinetic,0,1060,Yes,1,High-Impact Frame,Scopes,Magazines,Frames,,,31.0,10.0,,,,,,,,,23.0,33.0,52.0,28.0,62.0,72.0,32.0,340.0,,45.0,,,18.0,GB Iron,SD Thermal,,,,,,,,,,,,Ricochet Rounds,Accurized Rounds,,,,,,,,,,,,High-Impact Reserves,,,,,,,,,,,,,,,,,,,,,,,,,
1296429091,Deadpan Delivery,Deadpan Delivery (S22),Shotgun,Energy,Legendary,Arc,0,999999,No,22,Aggressive Frame,Barrels,Magazines,Frames,Frames,,31.0,2.0,,,,,,,,,26.0,80.0,28.0,4.0,19.0,65.0,30.0,55.0,,23.0,,,12.0,Rifled Barrel,Smoothbore,Smallbore,Barrel Shroud,Corkscrew Rifling,Full Choke,,,,,,,,Assault Mag,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Accurized Rounds,Light Mag,,,,,,,Elemental Capacitor,Discord,Overflow,Surplus,Air Assault,Slickdraw,,,,,,,,Collective Action,Barrel Constrictor,Killing Wind,One-Two Punch,Frenzy,Trench Barrel,,,,,,,
1298815317,Brigand's Law,Brigand's Law (S18),Sidearm,Energy,Legendary,Arc,0,999999,No,18,Rapid-Fire Frame,Barrels,Magazines,Frames,Frames,,59.0,14.0,,,,,,,,,51.0,35.0,67.0,15.0,20.0,95.0,41.0,450.0,,63.0,,,12.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Feeding Frenzy,Threat Detector,Perpetual Motion,Hip-Fire Grip,Killing Wind,Steady Hands,Pugilist,,,,,,,Sympathetic Arsenal,Surrounded,Voltshot,Rangefinder,Adagio,Demolitionist,Swashbuckler,,,,,,
1310413524,Recital-17,Recital-17 (S01),Sidearm,Energy,Common,Void,0,999999,No,1,Rapid-Fire Frame,Scopes,Magazines,,,,54.0,,,,,,,,,,47.0,35.0,61.0,15.0,18.0,84.0,34.0,450.0,,55.0,,,12.0,Tactic SAS,Control SAS,,,,,,,,,,,,Accurized Rounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310413525,Victoire SI2,Victoire SI2 (S01),Sidearm,Energy,Common,Solar,0,999999,No,1,Omolon Adaptive Frame,Scopes,Magazines,,,,65.0,,,,,,,,,,48.0,75.0,41.0,27.0,27.0,84.0,27.0,491.0,,75.0,,,12.0,Shortspec SAS,QuickDot SAS,,,,,,,,,,,,Steady Rounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311684613,Dimensional Hypotrochoid,Dimensional Hypotrochoid (S20),Grenade Launcher,Power,Legendary,Stasis,0,999999,No,20,Compressed Wave Frame,Tubes,Magazines,Frames,Frames,,63.0,11.0,,50.0,,,,,,,42.0,,32.0,5.0,,63.0,42.0,120.0,,40.0,,33.0,13.0,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Quick Launch,Smart Drift Control,,,,,,,High-Velocity Rounds,Implosion Rounds,,,,,,,,,,,,Shot Swap,Unrelenting,Genesis,Threat Detector,Field Prep,Stats for All,Envious Assassin,,,,,,,Thresh,Turnabout,Pugilist,Vorpal Weapon,Disruption Break,One for All,Chain Reaction,,,,,,
1313528549,Sola's Scar,Sola's Scar (S13),Sword,Power,Legendary,Solar,0,999999,No,13,Caster Frame,Blades,Guards,Frames,Frames,,,0.0,59.0,,50.0,50.0,,0.0,,0.0,,60.0,0.0,46.0,40.0,,,,,0.0,40.0,,0.0,Hungry Edge,Enduring Blade,Honed Edge,Jagged Edge,Tempered Edge,,,,,,,,,Balanced Guard,Burst Guard,Enduring Guard,Heavy Guard,Swordmaster's Guard,,,,,,,,,Tireless Blade,Relentless Strikes,Energy Transfer,,,,,,,,,,,Thresh,Vorpal Weapon,En Garde,Assassin's Blade,Chain Reaction,Counterattack,Frenzy,,,,,,
1321506184,Qullim's Terminus,Qullim's Terminus (S18),Machine Gun,Power,Legendary,Stasis,0,999999,No,18,High-Impact Frame,Barrels,Magazines,Frames,Frames,,32.0,15.0,,,,,,,,,30.0,70.0,46.0,44.0,68.0,80.0,36.0,360.0,,20.0,,,16.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Ensemble,Unrelenting,Slickdraw,Firmly Planted,Heating Up,Stats for All,Dynamic Sway Reduction,,,,,,,Wellspring,Eye of the Storm,Firefly,Headstone,Focused Fury,Firing Line,Killing Tally,,,,,,
1325579289,Retrofuturist,Retrofuturist (S01),Shotgun,Energy,Legendary,Void,0,1060,Yes,1,Lightweight Frame,Barrels,Magazines,Frames,,,50.0,2.0,,,,,,,,,65.0,65.0,20.0,7.0,40.0,55.0,56.0,80.0,,36.0,,,12.0,Full Choke,Polygonal Rifling,Smoothbore,,,,,,,,,,,Appended Mag,Assault Mag,,,,,,,,,,,,Auto-Loading Holster,,,,,,,,,,,,,,,,,,,,,,,,,
1327264046,Badlander,Badlander (S04),Shotgun,Energy,Legendary,Arc,0,1060,Yes,4,Rapid-Fire Frame,Barrels,Magazines,Frames,Frames,,66.0,2.0,,,,,,,,,46.0,65.0,57.0,7.0,27.0,70.0,62.0,140.0,,38.0,,,12.0,Rifled Barrel,Smoothbore,Smallbore,Barrel Shroud,Corkscrew Rifling,Full Choke,,,,,,,,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Accurized Rounds,Light Mag,,,,,,,,Slideshot,Threat Detector,Field Prep,Moving Target,Pulse Monitor,,,,,,,,,Rampage,Genesis,Snapshot Sights,Quickdraw,Auto-Loading Holster,,,,,,,,
1327432221,Perseverance,Perseverance (S01),Auto Rifle,Energy,Legendary,Solar,0,1060,Yes,1,Rapid-Fire Frame,Barrels,Magazines,Frames,,,66.0,10.0,,,,,,,,,38.0,18.0,52.0,52.0,28.0,56.0,46.0,720.0,,49.0,,,16.0,Arrowhead Brake,Extended Barrel,Fluted Barrel,,,,,,,,,,,Accurized Rounds,Steady Rounds,,,,,,,,,,,,Dynamic Sway Reduction,,,,,,,,,,,,,,,,,,,,,,,,,
1331482397,MIDA Multi-Tool,MIDA Multi-Tool (S01),Scout Rifle,Kinetic,Exotic,Kinetic,0,999999,No,1,MIDA Multi-Tool,Barrels,Magazines,Frames,Stocks,,100.0,25.0,,,,,,,,,80.0,60.0,60.0,16.0,35.0,80.0,80.0,200.0,,30.0,,,20.0,Corkscrew Rifling,,,,,,,,,,,,,High-Caliber Rounds,,,,,,,,,,,,,MIDA Radar,,,,,,,,,,,,,Hand-Laid Stock,,,,,,,,,,,,
1331824604,Combined Action,Combined Action (S21),Hand Cannon,Energy,Legendary,Arc,0,999999,No,21,Aggressive Frame,Barrels,Magazines,Frames,Frames,,61.0,16.0,,,,,,,,,23.0,92.0,53.0,8.0,54.0,94.0,32.0,120.0,,26.0,,,14.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Hip-Fire Grip,Zen Moment,Eddy Current,No Distractions,Tunnel Vision,Perfect Float,,,,,,,,Voltshot,Timed Payload,Offhand Strike,Kill Clip,Air Assault,Adagio,,,,,,,
1337707096,Chrysura Melo,Chrysura Melo (S15),Auto Rifle,Energy,Legendary,Solar,0,999999,No,15,High-Impact Frame,Barrels,Magazines,Frames,Frames,,58.0,10.0,,,,,,,,,30.0,33.0,54.0,32.0,73.0,86.0,30.0,360.0,,25.0,,,16.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Dynamic Sway Reduction,Heating Up,Encore,Outlaw,Fourth Time's the Charm,Ensemble,,,,,,,,Dragonfly,Demolitionist,Multikill Clip,Frenzy,Harmony,Thresh,,,,,,,
1339362514,Stochastic Variable,Stochastic Variable (S01),Submachine Gun,Energy,Legendary,Arc,0,1060,Yes,1,Lightweight Frame,Scopes,Magazines,Frames,,,52.0,12.0,,,,,,,,,50.0,15.0,40.0,36.0,33.0,95.0,27.0,900.0,,35.0,,,13.0,Candle PS,Torch HS3,,,,,,,,,,,,High-Caliber Rounds,Accurized Rounds,Phase Magazine,,,,,,,,,,,Tap the Trigger,,,,,,,,,,,,,,,,,,,,,,,,,
1342668638,Pleiades Corrector,Pleiades Corrector (S01),Scout Rifle,Energy,Legendary,Solar,0,1060,Yes,1,Lightweight Frame,Scopes,Magazines,Frames,,,76.0,10.0,,,,,,,,,71.0,60.0,53.0,16.0,28.0,52.0,63.0,200.0,,43.0,,,20.0,Spark PS,Transmission MS7,,,,,,,,,,,,High-Caliber Rounds,Flared Magwell,,,,,,,,,,,,Rampage,,,,,,,,,,,,,,,,,,,,,,,,,
1345867570,Sweet Business,Sweet Business (S01),Auto Rifle,Kinetic,Exotic,Kinetic,0,999999,No,1,Payday,Barrels,Magazines,Frames,Stocks,,80.0,32.0,,,,,,,,,0.0,18.0,80.0,45.0,30.0,100.0,0.0,360.0,,40.0,,,16.0,Polygonal Rifling,,,,,,,,,,,,,Armor-Piercing Rounds,,,,,,,,,,,,,Business Time,,,,,,,,,,,,,Composite Stock,,,,,,,,,,,,
1345867571,Coldheart,Coldheart (S01),Trace Rifle,Energy,Exotic,Arc,0,999999,No,1,Cold Fusion,Barrels,Batteries,Frames,Stocks,,100.0,14.0,,,,,,,,,35.0,6.0,60.0,95.0,60.0,90.0,30.0,1000.0,,60.0,,,16.0,Extended Barrel,,,,,,,,,,,,,Enhanced Battery,,,,,,,,,,,,,Longest Winter,,,,,,,,,,,,,Hand-Laid Stock,,,,,,,,,,,,
1350102270,Niflheim Frost,Niflheim Frost (S03),Scout Rifle,Kinetic,Legendary,Kinetic,0,1060,Yes,3,Precision Frame,Barrels,Magazines,Frames,,,62.0,10.0,,,,,,,,,45.0,62.0,59.0,16.0,40.0,80.0,42.0,180.0,,41.0,,,20.0,Chambered Compensator,Full Bore,Polygonal Rifling,,,,,,,,,,,Appended Mag,Drop Mag,,,,,,,,,,,,Kill Clip,Opening Shot,,,,,,,,,,,,,,,,,,,,,,,,
1351035691,Daedalus Code,Daedalus Code (S01),Hand Cannon,Energy,Legendary,Solar,0,1060,Yes,1,Adaptive Frame,Scopes,Magazines,Frames,,,87.0,10.0,,,,,,,,,62.0,84.0,46.0,13.0,32.0,97.0,58.0,140.0,,34.0,,,14.0,Fastdraw HCS,Crossfire HCS,,,,,,,,,,,,High-Caliber Rounds,Extended Mag,,,,,,,,,,,,Auto-Loading Holster,,,,,,,,,,,,,,,,,,,,,,,,,
1357080535,Breath of the Dragon,Breath of the Dragon (S04),Submachine Gun,Energy,Legendary,Arc,0,1060,Yes,4,Lightweight Frame,Barrels,Magazines,Frames,Frames,,50.0,12.0,,,,,,,,,62.0,15.0,63.0,36.0,24.0,93.0,26.0,900.0,,41.0,,,13.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Extended Mag,Alloy Magazine,Appended Mag,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Flared Magwell,Light Mag,,,,,,Under Pressure,Zen Moment,Snapshot Sights,Moving Target,Slideways,Grave Robber,,,,,,,,Dynamic Sway Reduction,Kill Clip,Tap the Trigger,Threat Detector,Rampage,High-Impact Reserves,,,,,,,
1363238943,Ruinous Effigy,Ruinous Effigy (S11),Trace Rifle,Energy,Exotic,Void,0,999999,No,11,Transmutation,Barrels,Batteries,Frames,Stocks,,84.0,16.0,,,,,,,,,48.0,8.0,46.0,94.0,35.0,96.0,33.0,1000.0,,63.0,,,12.0,Hammer-Forged Rifling,,,,,,,,,,,,,Particle Repeater,,,,,,,,,,,,,Evolution,,,,,,,,,,,,,Composite Stock,,,,,,,,,,,,
1363886209,Gjallarhorn,Gjallarhorn (S15),Rocket Launcher,Power,Exotic,Solar,0,999999,No,15,Wolfpack Rounds,Tubes,Magazines,Frames,Stocks,,76.0,6.0,,90.0,,,,,,,66.0,,50.0,1.0,,49.0,37.0,15.0,,64.0,,45.0,20.0,Volatile Launch,,,,,,,,,,,,,Alloy Casing,,,,,,,,,,,,,Pack Hunter,,,,,,,,,,,,,Short-Action Stock,,,,,,,,,,,,
1364093401,The Last Word,The Last Word (S05),Hand Cannon,Kinetic,Exotic,Kinetic,0,999999,No,5,Fan Fire,Barrels,Magazines,Frames,Grips,,40.0,19.0,,,,,,,,,20.0,78.0,40.0,8.0,20.0,100.0,80.0,225.0,,40.0,,,11.0,Corkscrew Rifling,,,,,,,,,,,,,Accurized Rounds,,,,,,,,,,,,,Hip-Fire Grip,,,,,,,,,,,,,Textured Grip,,,,,,,,,,,,
1366394399,Tears of Contrition,Tears of Contrition (S17),Scout Rifle,Kinetic,Legendary,Kinetic,0,999999,No,17,Precision Frame,Barrels,Magazines,Frames,Frames,,60.0,13.0,,,,,,,,,46.0,62.0,53.0,16.0,47.0,70.0,39.0,180.0,,49.0,,,19.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Auto-Loading Holster,Perpetual Motion,Well-Rounded,No Distractions,Triple Tap,Compulsive Reloader,,,,,,,,Mulligan,Opening Shot,Vorpal Weapon,Explosive Payload,Fourth Time's the Charm,Focused Fury,,,,,,,
1366917989,Tomorrow's Answer (Adept),Tomorrow's Answer (Adept) (S12),Rocket Launcher,Power,Legendary,Void,1,999999,No,12,High-Impact Frame,Tubes,Magazines,Frames,Frames,,73.0,7.0,,90.0,,,,,,,67.0,,37.0,1.0,,55.0,35.0,15.0,,60.0,,45.0,20.0,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Quick Launch,Smart Drift Control,,,,,,,Alloy Casing,Black Powder,High-Velocity Rounds,Implosion Rounds,Impact Casing,,,,,,,,,Impulse Amplifier,Auto-Loading Holster,Ambitious Assassin,Quickdraw,Tracking Module,,,,,,,,,Chain Reaction,Unrelenting,Lasting Impression,Thresh,Cluster Bomb,,,,,,,,
1369487074,Orimund's Anvil,Orimund's Anvil (S02),Auto Rifle,Kinetic,Legendary,Kinetic,0,1060,Yes,2,Precision Frame,Scopes,Magazines,Frames,,,40.0,10.0,,,,,,,,,44.0,29.0,58.0,33.0,60.0,75.0,39.0,450.0,,46.0,,,16.0,IS 2 Classic,Model 6 Loop,Mark 15 Lens,,,,,,,,,,,Accurized Rounds,Steady Rounds,,,,,,,,,,,,Under Pressure,,,,,,,,,,,,,,,,,,,,,,,,,
1386601612,Swift Ride XE8375,Swift Ride XE8375 (S05),Pulse Rifle,Energy,Legendary,Arc,0,1060,Yes,5,Adaptive Frame,Scopes,Magazines,Frames,Frames,,65.0,10.0,,,,,,,,,40.0,29.0,51.0,38.0,37.0,70.0,40.0,390.0,,57.0,,,17.0,SRO-37 Ocular,SRO-41 Ocular,SRO-52 Ocular,SLO-12 Post,SLO-21 Post,SLO-10 Post,SPO-57 Front,SPO-28 Front,SPO-26 Front,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Outlaw,Rangefinder,Firmly Planted,Grave Robber,Under Pressure,Moving Target,Ambitious Assassin,,,,,,,Rampage,Kill Clip,High-Impact Reserves,Full Auto Trigger System,Snapshot Sights,Headseeker,Zen Moment,,,,,,
1387987271,Silicon Neuroma (Adept),Silicon Neuroma (Adept) (S16),Sniper Rifle,Kinetic,Legendary,Kinetic,0,999999,No,16,Aggressive Frame,Barrels,Magazines,Frames,Frames,,47.0,4.0,,,,,,,,,24.0,90.0,35.0,3.0,74.0,62.0,27.0,72.0,,17.0,,,43.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Extended Mag,Alloy Magazine,Appended Mag,Armor-Piercing Rounds,High-Caliber Rounds,Ricochet Rounds,Flared Magwell,Light Mag,,,,,,Perpetual Motion,Triple Tap,Compulsive Reloader,Snapshot Sights,Steady Hands,Firmly Planted,,,,,,,,Demolitionist,Focused Fury,Frenzy,Firing Line,Adrenaline Junkie,Opening Shot,,,,,,,
1389546626,Taraxippos,Taraxippos (S20),Scout Rifle,Kinetic,Legendary,Strand,0,999999,No,20,Lightweight Frame,Barrels,Magazines,Frames,Frames,,75.0,13.0,,,,,,,,,69.0,60.0,51.0,15.0,30.0,54.0,59.0,200.0,,42.0,,,19.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,No Distractions,Outlaw,Zen Moment,Fourth Time's the Charm,Moving Target,Offhand Strike,Gutshot Straight,,,,,,,Keep Away,Kill Clip,Encore,Focused Fury,Cascade Point,Hatchling,Explosive Payload,,,,,,
1392429335,Broadsword Launcher,Broadsword Launcher (S03),Rocket Launcher,Power,Legendary,Arc,0,1060,Yes,3,Adaptive Frame,Tubes,Magazines,Frames,,,59.0,3.0,,50.0,,,,,,,40.0,,48.0,1.0,,48.0,44.0,20.0,,41.0,,48.0,20.0,Countermass,Volatile Launch,Smart Drift Control,,,,,,,,,,,Implosion Rounds,High-Velocity Rounds,,,,,,,,,,,,Auto-Loading Holster,,,,,,,,,,,,,,,,,,,,,,,,,
1392919471,Trustee,Trustee (S12),Scout Rifle,Energy,Legendary,Solar,0,999999,No,12,Rapid-Fire Frame,Barrels,Magazines,Frames,Frames,,67.0,22.0,,,,,,,,,30.0,45.0,56.0,17.0,35.0,59.0,31.0,260.0,,43.0,,,19.0,Arrowhead Brake,Chambered Compensator,Corkscrew Rifling,Extended Barrel,Fluted Barrel,Full Bore,Hammer-Forged Rifling,Polygonal Rifling,Smallbore,,,,,Accurized Rounds,Appended Mag,Tactical Mag,Extended Mag,Steady Rounds,Alloy Magazine,Flared Magwell,,,,,,,Killing Wind,Under Pressure,Reconstruction,Surplus,Pugilist,Perpetual Motion,Rapid Hit,,,,,,,Redirection,Opening Shot,High-Impact Reserves,Wellspring,Incandescent,Swashbuckler,Focused Fury,,,,,,
1393021133,Equinox Tsu,Equinox Tsu (S01),Fusion Rifle,Energy,Common,Solar,0,999999,No,1,Precision Frame,Scopes,Batteries,,,,59.0,,,,,780.0,,,,,19.0,80.0,22.0,5.0,47.0,65.0,18.0,,,37.0,,,15.0,Red Dot-ORS,Red Dot-ORS1,,,,,,,,,,,,Ionized Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393021134,Nox Reve II,Nox Reve II (S01),Fusion Rifle,Energy,Common,Arc,0,999999,No,1,High-Impact Frame,Scopes,Batteries,,,,53.0,,,,,960.0,,,,,16.0,95.0,13.0,4.0,41.0,63.0,14.0,,,19.0,,,15.0,Quickdraw IS,Red Dot-ORS,,,,,,,,,,,,Enhanced Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393021135,Nox Calyx II,Nox Calyx II (S01),Fusion Rifle,Energy,Common,Void,0,999999,No,1,Adaptive Frame,Scopes,Batteries,,,,55.0,,,,,660.0,,,,,24.0,70.0,24.0,5.0,27.0,52.0,28.0,,,29.0,,,15.0,Fastdraw IS,Quickdraw IS,,,,,,,,,,,,Accelerated Coils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395261499,Xenophage,Xenophage (S08),Machine Gun,Power,Exotic,Solar,0,999999,No,8,Pyrotoxin Rounds,Barrels,Magazines,Frames,Stocks,,33.0,12.0,,,,,,,,,30.0,100.0,3.0,20.0,68.0,85.0,31.0,120.0,,32.0,,,16.0,Full Bore,,,,,,,,,,,,,High-Caliber Rounds,,,,,,,,,,,,,Rangefinder,,,,,,,,,,,,,Composite Stock,,,,,,,,,,,,
